"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","Depth","Water1","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
1,"2012-05-07",64,52,58,3,55,57,7,0,441,1856,"TSRA RA FG+ FG BR HZ",0,"M",0,0.47,29.15,29.87,2.3,34,5.4
2,"2012-05-07",61,54,58,"M",56,57,7,0,"-","-","TSRA RA FG+ FG BR","M","M","M",0.59,29.2,29.86,1.4,5,5.1
1,"2012-05-08",70,52,61,5,45,53,4,0,439,1857,"BR",0,"M",0,0,29.13,29.86,8.3,28,8.9
2,"2012-05-08",70,51,61,"M",45,53,4,0,"-","-","FG+","M","M","M",0.01,29.2,29.85,8.4,27,8.9
1,"2012-05-09",60,47,54,-2,43,49,11,0,438,1858,"RA",0,"M",0,0.06,29.2,29.92,4.2,1,7.6
2,"2012-05-09",60,46,53,"M",43,48,12,0,"-","-"," ","M","M","M","  T",29.26,29.91,3.9,36,7.8
1,"2012-05-10",67,46,57,1,34,46,8,0,437,1859," ",0,"M",0,0,29.29,30,3.2,5,7.5
2,"2012-05-10",65,45,55,"M",33,46,10,0,"-","-"," ","M","M","M",0,29.35,30,2.8,4,5.9
1,"2012-05-11",78,43,61,4,40,52,4,0,436,1860," ",0,"M",0,0,29.36,30.08,9.3,20,9.5
2,"2012-05-11",78,48,63,"M",38,52,2,0,"-","-"," ","M","M","M",0,29.44,30.08,9.3,20,9.8
1,"2012-05-12",69,53,61,4,42,51,4,0,435,1901,"RA",0,"M",0,0.03,29.51,30.22,5.7,3,9.3
2,"2012-05-12",67,51,59,"M",45,51,6,0,"-","-","TSRA RA","M","M","M",0.25,29.57,30.21,5.4,2,8.8
1,"2012-05-13",72,50,61,3,31,48,4,0,434,1902," ",0,"M",0,0,29.45,30.18,7.4,4,7.8
2,"2012-05-13",69,53,61,"M",33,48,4,0,"-","-"," ","M","M","M",0,29.51,30.18,8.4,2,9.1
1,"2012-05-14",82,43,63,5,36,51,2,0,433,1903," ",0,"M",0,0,29.31,30.05,2.5,19,5.2
2,"2012-05-14",78,46,62,"M",36,51,3,0,"-","-"," ","M","M","M",0,29.38,30.05,1.8,14,4.5
1,"2012-05-15",86,57,72,14,45,57,0,7,432,1904,"TS RA",0,"M",0,0.05,29.18,29.9,6.9,25,12.6
2,"2012-05-15",84,56,70,"M",44,56,0,5,"-","-","RA","M","M","M","  T",29.24,29.9,9.1,24,11.8
1,"2012-05-16",65,50,58,-1,33,46,7,0,431,1905," ",0,"M",0,0,29.38,30.09,9.6,5,10.5
2,"2012-05-16",63,52,58,"M",33,46,7,0,"-","-"," ","M","M","M",0,29.44,30.08,11.6,4,12.6
1,"2012-05-17",74,45,60,1,39,50,5,0,430,1906," ",0,"M",0,0,29.38,30.1,5.3,11,5.8
2,"2012-05-17",71,49,60,"M",40,51,5,0,"-","-"," ","M","M","M",0,29.44,30.1,5.3,11,6.1
1,"2012-05-18",85,53,69,9,41,54,0,4,429,1907," ",0,"M",0,0,29.29,30.02,8.7,16,9.2
2,"2012-05-18",85,57,71,"M",38,54,0,6,"-","-"," ","M","M","M",0,29.36,30.02,7.4,15,8.4
1,"2012-05-19",92,59,76,16,53,62,0,11,428,1908," ",0,"M",0,0,29.29,30,8.2,17,9.1
2,"2012-05-19",91,64,78,"M",52,62,0,13,"-","-"," ","M","M","M",0,29.35,29.99,7.3,16,8.6
1,"2012-05-20",93,65,79,18,57,65,0,14,427,1909,"TSRA RA",0,"M",0,0.14,29.28,29.98,8.2,22,11.6
2,"2012-05-20",92,65,79,"M",57,65,0,14,"-","-","TSRA RA","M","M","M",0.14,29.34,29.97,9.4,21,10.9
1,"2012-05-21",67,54,61,0,44,52,4,0,426,1910," ",0,"M",0,0,29.39,30.11,11.6,1,12.6
2,"2012-05-21",65,54,60,"M",44,52,5,0,"-","-"," ","M","M","M",0,29.44,30.1,12.5,36,13.6
1,"2012-05-22",71,50,61,0,41,51,4,0,425,1911," ",0,"M",0,0,29.28,30.02,6.1,5,7.2
2,"2012-05-22",68,49,59,"M",42,51,6,0,"-","-"," ","M","M","M",0,29.34,30.01,5.9,4,7.9
1,"2012-05-23",82,47,65,4,42,54,0,0,425,1912," ",0,"M",0,0,29.1,29.84,6.6,16,6.9
2,"2012-05-23",82,49,66,"M",41,54,0,1,"-","-"," ","M","M","M",0,29.16,29.84,5.9,16,6.6
1,"2012-05-24",90,64,77,15,53,63,0,12,424,1913," ",0,"M",0,0,28.97,29.69,17.5,18,17.7
2,"2012-05-24",90,67,79,"M",52,63,0,14,"-","-"," ","M","M","M",0,29.04,29.68,15.1,18,15.2
1,"2012-05-25",83,65,74,12,49,59,0,9,423,1914," ",0,"M",0,0,29.31,29.98,3.4,3,10
2,"2012-05-25",80,67,74,"M",49,59,0,9,"-","-"," ","M","M","M",0,29.36,29.96,4.3,5,10.8
1,"2012-05-26",86,60,73,11,54,61,0,8,422,1915,"RA",0,"M",0,"  T",29.37,30.07,9.6,7,11.2
2,"2012-05-26",82,63,73,"M",54,62,0,8,"-","-"," ","M","M","M",0,29.41,30.05,10.4,7,11.3
1,"2012-05-27",97,70,84,22,59,68,0,19,422,1916," ",0,"M",0,0,29.16,29.9,8.7,18,10.1
2,"2012-05-27",97,73,85,"M",58,68,0,20,"-","-"," ","M","M","M",0,29.23,29.88,9.4,18,10.7
1,"2012-05-28",95,77,86,23,60,69,0,21,421,1916," ",0,"M",0,"  T",29.03,29.75,13.4,22,14
2,"2012-05-28",94,74,84,"M",60,68,0,19,"-","-","RA","M","M","M",0.02,29.1,29.74,14.2,22,14.9
1,"2012-05-29",85,61,73,9,46,59,0,8,421,1917," ",0,"M",0,0,29.1,29.81,11.1,28,12.2
2,"2012-05-29",85,64,75,"M",45,59,0,10,"-","-"," ","M","M","M","  T",29.16,29.79,10.2,28,11.5
1,"2012-05-30",70,53,62,-2,46,53,3,0,420,1918," ",0,"M",0,0,29.22,29.91,5.4,36,9.6
2,"2012-05-30",69,53,61,"M",46,53,4,0,"-","-"," ","M","M","M",0,29.28,29.9,5.9,36,10.4
1,"2012-05-31",54,47,51,-13,45,48,14,0,420,1919,"RA BR",0,"M",0,1.12,29.2,29.95,10.3,4,11
2,"2012-05-31",55,49,52,"M",45,48,13,0,"-","-","RA BR","M","M","M",0.97,29.25,29.94,12.4,3,13
1,"2012-06-01",65,49,57,-7,43,49,8,0,419,1920,"RA",0,"M",0,0.01,29.07,29.8,7.3,36,9.9
2,"2012-06-01",64,49,57,"M",44,49,8,0,"-","-","RA BR","M","M","M",0.03,29.12,29.79,9,36,10.8
1,"2012-06-02",76,49,63,-1,46,55,2,0,419,1920," ",0,"M",0,0,29.03,29.75,10.6,26,10.8
2,"2012-06-02",74,49,62,"M",47,55,3,0,"-","-"," ","M","M","M",0,29.1,29.75,11.7,25,12.2
1,"2012-06-03",81,57,69,5,48,58,0,4,418,1921," ",0,"M",0,"  T",29.1,29.81,9.5,28,9.7
2,"2012-06-03",80,56,68,"M",48,58,0,3,"-","-"," ","M","M","M","  T",29.16,29.8,8.6,27,9.5
1,"2012-06-04",75,59,67,3,47,56,0,2,418,1922," ",0,"M",0,"  T",29.18,29.89,7.5,4,8.2
2,"2012-06-04",74,59,67,"M",47,56,0,2,"-","-"," ","M","M","M",0,29.24,29.87,7.9,2,9.1
1,"2012-06-05",70,57,64,-1,49,56,1,0,417,1923," ",0,"M",0,0,29.29,30,8.9,4,9.2
2,"2012-06-05",69,57,63,"M",49,56,2,0,"-","-"," ","M","M","M",0,29.35,29.99,9.6,3,10.1
1,"2012-06-06",76,52,64,-2,46,55,1,0,417,1923," ",0,"M",0,0,29.36,30.07,6.2,4,6.5
2,"2012-06-06",74,56,65,"M",47,56,0,0,"-","-"," ","M","M","M",0,29.41,30.06,5.7,3,6
1,"2012-06-07",82,54,68,2,44,56,0,3,417,1924," ",0,"M",0,0,29.38,30.09,2.2,10,4.5
2,"2012-06-07",78,54,66,"M",45,56,0,1,"-","-"," ","M","M","M",0,29.43,30.09,3.3,9,6
1,"2012-06-08",88,54,71,5,49,60,0,6,417,1925," ",0,"M",0,0,29.26,29.99,7.2,25,7.7
2,"2012-06-08",87,59,73,"M",48,60,0,8,"-","-"," ","M","M","M",0,29.33,29.99,6.6,23,7.2
1,"2012-06-09",90,65,78,12,50,62,0,13,416,1925," ",0,"M",0,0,29.18,29.9,9.3,22,10.1
2,"2012-06-09",89,66,78,"M",50,62,0,13,"-","-"," ","M","M","M",0,29.24,29.89,9.4,22,10.4
1,"2012-06-10",93,67,80,13,56,66,0,15,416,1926," ",0,"M",0,0,29.2,29.9,11.9,19,12.3
2,"2012-06-10",92,71,82,"M",55,65,0,17,"-","-"," ","M","M","M",0,29.26,29.89,10.4,18,10.8
1,"2012-06-11",90,70,80,13,62,68,0,15,416,1926,"RA",0,"M",0,"  T",29.12,29.82,8.9,23,11.1
2,"2012-06-11",90,72,81,"M",63,69,0,16,"-","-"," ","M","M","M",0,29.18,29.81,9.4,22,11.1
1,"2012-06-12",78,59,69,1,46,57,0,4,416,1927," ",0,"M",0,0,29.34,30.03,7,33,10.5
2,"2012-06-12",77,62,70,"M",47,57,0,5,"-","-"," ","M","M","M",0,29.39,30.01,6,34,10.9
1,"2012-06-13",72,54,63,-5,45,55,2,0,416,1927," ",0,"M",0,0,29.43,30.15,7.2,8,7.5
2,"2012-06-13",71,57,64,"M",45,55,1,0,"-","-"," ","M","M","M",0,29.49,30.14,8.3,8,8.4
1,"2012-06-14",87,56,72,4,48,59,0,7,416,1928," ",0,"M",0,0,29.34,30.08,7.9,13,9
2,"2012-06-14",86,60,73,"M",48,59,0,8,"-","-"," ","M","M","M",0,29.41,30.07,7.3,12,8.4
1,"2012-06-15",94,59,77,9,49,62,0,12,416,1928," ",0,"M",0,0,29.33,30.04,8.2,16,9.7
2,"2012-06-15",93,67,80,"M",48,61,0,15,"-","-"," ","M","M","M",0,29.39,30.03,7.4,15,8.6
1,"2012-06-16",94,69,82,13,60,68,0,17,416,1929,"RA BR",0,"M",0,0.31,29.23,29.95,10,20,11.3
2,"2012-06-16",94,69,82,"M",60,68,0,17,"-","-","RA BR","M","M","M",0.38,29.29,29.94,11.9,19,12.7
1,"2012-06-17",87,69,78,9,59,66,0,13,416,1929,"RA BR",0,"M",0,0.11,29.13,29.85,5.7,23,7.1
2,"2012-06-17",85,68,77,"M",59,66,0,12,"-","-","RA BR","M","M","M",0.15,29.19,29.84,5.3,23,7.8
1,"2012-06-18",94,69,82,12,65,71,0,17,416,1929," ",0,"M",0,0,29.03,29.73,16.8,21,17.2
2,"2012-06-18",92,72,82,"M",65,71,0,17,"-","-"," ","M","M","M",0,29.1,29.72,16.9,21,17.3
1,"2012-06-19",95,78,87,17,65,72,0,22,416,1930," ",0,"M",0,0,29.21,29.89,14.9,21,15.5
2,"2012-06-19",94,75,85,"M",65,71,0,20,"-","-"," ","M","M","M",0,29.28,29.88,13.6,20,13.9
1,"2012-06-20",95,77,86,16,62,71,0,21,416,1930," ",0,"M",0,0,29.22,29.93,15.2,21,15.4
2,"2012-06-20",93,76,85,"M",62,70,0,20,"-","-"," ","M","M","M",0,29.29,29.92,14.8,20,15
1,"2012-06-21",85,70,78,8,59,66,0,13,416,1930,"RA",0,"M",0,0.01,29.21,29.91,7.5,27,9.8
2,"2012-06-21",83,70,77,"M",60,67,0,12,"-","-"," ","M","M","M",0.03,29.26,29.89,7.2,26,9.4
1,"2012-06-22",87,64,76,6,52,62,0,11,417,1931," ",0,"M",0,0,29.26,29.97,2.6,34,6.6
2,"2012-06-22",83,63,73,"M",52,62,0,8,"-","-"," ","M","M","M",0,29.32,29.95,1.7,5,5.4
1,"2012-06-23",87,62,75,5,55,64,0,10,417,1931," ",0,"M",0,0,29.28,30,3.2,8,5.7
2,"2012-06-23",86,63,75,"M",55,63,0,10,"-","-"," ","M","M","M",0,29.34,29.98,3,8,4.8
1,"2012-06-24",94,65,80,9,57,65,0,15,417,1931," ",0,"M",0,0,29.25,29.96,3.1,4,7
2,"2012-06-24",92,70,81,"M",58,66,0,16,"-","-"," ","M","M","M",0,29.29,29.93,1.7,3,8.2
1,"2012-06-25",76,60,68,-3,49,58,0,3,417,1931," ",0,"M",0,0,29.35,30.06,13.6,4,14
2,"2012-06-25",74,63,69,"M",48,58,0,4,"-","-"," ","M","M","M",0,29.4,30.04,15.4,3,15.7
1,"2012-06-26",83,56,70,-1,50,59,0,5,418,1931," ",0,"M",0,0,29.27,30,3.5,9,4.9
2,"2012-06-26",81,63,72,"M",51,60,0,7,"-","-"," ","M","M","M",0,29.33,29.99,5.6,9,6.7
1,"2012-06-27",92,57,75,4,51,63,0,10,418,1931," ",0,"M",0,0,29.13,29.87,12.1,20,12.4
2,"2012-06-27",90,64,77,"M",51,63,0,12,"-","-"," ","M","M","M",0,29.21,29.86,11.3,20,11.6
1,"2012-06-28",100,76,88,17,69,74,0,23,419,1931,"TSRA HZ",0,"M",0,0.04,29.08,29.78,6.4,26,8.4
2,"2012-06-28",101,77,89,"M",68,74,0,24,"-","-","TSRA","M","M","M",0.16,29.14,29.76,8.4,25,11.2
1,"2012-06-29",88,69,79,8,61,67,0,14,419,1931,"TS TSRA RA",0,"M",0,0.42,29.16,29.84,2.4,4,6.9
2,"2012-06-29",88,70,79,"M",62,69,0,14,"-","-","TSRA RA BR HZ","M","M","M",0.28,29.21,29.81,1.8,35,8.3
1,"2012-06-30",92,69,81,9,67,72,0,16,419,1931," ",0,"M",0,0,29.11,29.82,6,24,6.6
2,"2012-06-30",89,70,80,"M",68,72,0,15,"-","-"," ","M","M","M","  T",29.17,29.8,6.9,23,7.4
1,"2012-07-01",91,68,80,8,67,71,0,15,420,1931," ",0,"M",0,"  T",29.23,29.92,3.1,23,5.4
2,"2012-07-01",90,66,78,"M",68,72,0,13,"-","-","TSRA RA","M","M","M",0.56,29.29,29.91,2.8,22,5.6
1,"2012-07-02",98,71,85,13,69,74,0,20,420,1931,"BR HZ",0,"M",0,0,29.21,29.93,4.4,23,5.2
2,"2012-07-02",97,74,86,"M",69,74,0,21,"-","-"," ","M","M","M",0,29.28,29.91,5.8,23,6.3
1,"2012-07-03",96,77,87,15,67,74,0,22,421,1931," ",0,"M",0,0,29.13,29.85,9.4,25,9.9
2,"2012-07-03",95,77,86,"M",67,73,0,21,"-","-"," ","M","M","M",0,29.2,29.83,9.7,23,10.1
1,"2012-07-04",102,79,91,19,68,75,0,26,422,1930," ",0,"M",0,0,29.15,29.85,9.4,25,9.6
2,"2012-07-04",101,80,91,"M",68,75,0,26,"-","-"," ","M","M","M",0,29.21,29.83,8.2,25,8.9
1,"2012-07-05",103,79,91,19,69,75,0,26,422,1930,"TSRA",0,"M",0,0.28,29.2,29.89,5.5,24,7.5
2,"2012-07-05",102,79,91,"M",68,75,0,26,"-","-","RA","M","M","M","  T",29.25,29.86,4.1,26,7
1,"2012-07-06",103,82,93,21,71,77,0,28,423,1930," ",0,"M",0,0,29.21,29.92,6.5,27,7.3
2,"2012-07-06",104,83,94,"M",71,77,0,29,"-","-"," ","M","M","M",0,29.27,29.89,4.9,28,6.9
1,"2012-07-07",98,73,86,14,67,72,0,21,423,1930," ",0,"M",0,0,29.26,29.96,7.9,2,11.9
2,"2012-07-07",98,74,86,"M",68,73,0,21,"-","-"," ","M","M","M",0,29.32,29.93,7.6,1,10.8
1,"2012-07-08",85,68,77,4,56,65,0,12,424,1929," ",0,"M",0,0,29.34,30.04,11.3,3,11.5
2,"2012-07-08",85,74,80,"M",56,65,0,15,"-","-"," ","M","M","M",0,29.39,30.01,12.7,3,13.1
1,"2012-07-09",91,66,79,6,57,65,0,14,425,1929," ",0,"M",0,0,29.33,30.03,4.7,5,6.8
2,"2012-07-09",88,68,78,"M",59,66,0,13,"-","-"," ","M","M","M",0,29.38,30.01,4.9,6,6.9
1,"2012-07-10",83,67,75,2,55,64,0,10,425,1929," ",0,"M",0,0,29.39,30.1,9.9,4,10.1
2,"2012-07-10",82,71,77,"M",56,64,0,12,"-","-"," ","M","M","M",0,29.44,30.07,10.8,4,11.1
1,"2012-07-11",87,64,76,3,57,65,0,11,426,1928," ",0,"M",0,0,29.39,30.1,5.8,9,8.1
2,"2012-07-11",86,69,78,"M",57,65,0,13,"-","-"," ","M","M","M",0,29.44,30.08,7.3,8,8.8
1,"2012-07-12",91,66,79,6,54,65,0,14,427,1928," ",0,"M",0,0,29.35,30.06,6.4,11,8
2,"2012-07-12",90,71,81,"M",53,64,0,16,"-","-"," ","M","M","M",0,29.41,30.04,8.1,11,9.4
1,"2012-07-13",93,70,82,9,63,69,0,17,428,1927,"TS TSRA RA BR",0,"M",0,0.28,29.31,30.03,3.4,15,6.2
2,"2012-07-13",93,73,83,"M",63,69,0,18,"-","-","TSRA","M","M","M","  T",29.37,30.01,3.2,13,6.6
1,"2012-07-14",90,70,80,7,65,70,0,15,428,1927," ",0,"M",0,"  T",29.3,30.02,2,25,6.4
2,"2012-07-14",89,71,80,"M",66,70,0,15,"-","-","HZ","M","M","M","  T",29.36,30,1.1,22,4.9
1,"2012-07-15",95,71,83,9,66,71,0,18,429,1926," ",0,"M",0,0,29.29,30.01,2.2,27,7.4
2,"2012-07-15",95,70,83,"M",66,72,0,18,"-","-"," ","M","M","M",0,29.35,29.99,2.1,21,6.8
1,"2012-07-16",97,72,85,11,66,72,0,20,430,1925," ",0,"M",0,0,29.19,29.91,7.1,24,7.6
2,"2012-07-16",98,77,88,"M",65,73,0,23,"-","-"," ","M","M","M",0,29.25,29.89,8.6,23,9.2
1,"2012-07-17",99,79,89,15,67,74,0,24,431,1925," ",0,"M",0,0,29.13,29.83,8.6,26,9.8
2,"2012-07-17",99,80,90,"M",66,74,0,25,"-","-"," ","M","M","M",0,29.18,29.8,8.9,25,9.4
1,"2012-07-18",94,72,83,9,71,74,0,18,432,1924,"TS TSRA RA BR",0,"M",0,0.85,29.18,29.89,6,6,8.3
2,"2012-07-18",91,71,81,"M",71,74,0,16,"-","-","TSRA BR SQ","M","M","M",0.55,29.24,29.86,5.3,2,9.2
1,"2012-07-19",83,71,77,3,70,72,0,12,433,1923,"TSRA RA BR",0,"M",0,0.8,29.2,29.9,5.2,4,10.9
2,"2012-07-19",85,70,78,"M",70,72,0,13,"-","-","TSRA RA","M","M","M",0.89,29.24,29.87,4,5,9.6
1,"2012-07-20",81,68,75,1,59,65,0,10,433,1923," ",0,"M",0,0,29.34,30.04,9.5,4,10.1
2,"2012-07-20",82,69,76,"M",61,66,0,11,"-","-","DZ","M","M","M","  T",29.39,30.02,10.4,4,11.1
1,"2012-07-21",87,65,76,2,63,69,0,11,434,1922," ",0,"M",0,0,29.34,30.05,4.3,24,4.9
2,"2012-07-21",89,69,79,"M",63,69,0,14,"-","-"," ","M","M","M",0,29.39,30.03,3.4,26,4.3
1,"2012-07-22",89,68,79,5,66,70,0,14,435,1921," ",0,"M",0,"  T",29.31,30.04,5.9,21,6.4
2,"2012-07-22",90,75,83,"M",65,71,0,18,"-","-"," ","M","M","M",0.01,29.38,30.02,5.9,20,6.5
1,"2012-07-23",97,81,89,15,68,74,0,24,436,1920,"RA",0,"M",0,"  T",29.2,29.91,9.8,24,10.5
2,"2012-07-23",98,81,90,"M",67,74,0,25,"-","-"," ","M","M","M",0.01,29.26,29.89,10,24,10.8
1,"2012-07-24",84,69,77,3,65,70,0,12,437,1919,"TSRA RA",0,"M",0,0.54,29.24,29.94,6.6,5,7.8
2,"2012-07-24",88,71,80,"M",66,71,0,15,"-","-","TSRA RA BR","M","M","M",0.37,29.31,29.92,5.6,4,7.4
1,"2012-07-25",99,70,85,11,67,73,0,20,438,1918,"RA",0,"M",0,0.01,28.99,29.73,9.3,20,12.2
2,"2012-07-25",101,74,88,"M",67,73,0,23,"-","-"," ","M","M","M",0,29.05,29.71,9.3,20,12
1,"2012-07-26",89,69,79,5,69,72,0,14,439,1918,"TSRA RA",0,"M",0,0.71,29,29.7,6.4,25,9.1
2,"2012-07-26",89,72,81,"M",69,73,0,16,"-","-"," ","M","M","M",0.07,29.06,29.68,6,24,8.8
1,"2012-07-27",86,66,76,2,64,68,0,11,440,1917," ",0,"M",0,0.03,29.17,29.84,5.4,34,8.6
2,"2012-07-27",87,70,79,"M",64,69,0,14,"-","-"," ","M","M","M",0.01,29.22,29.82,4.7,31,8.9
1,"2012-07-28",82,67,75,1,60,66,0,10,441,1916," ",0,"M",0,0,29.38,30.07,6.2,6,7.9
2,"2012-07-28",83,71,77,"M",60,66,0,12,"-","-"," ","M","M","M",0,29.43,30.05,7.1,5,8.8
1,"2012-07-29",85,63,74,0,59,66,0,9,442,1915,"RA",0,"M",0,"  T",29.31,30.03,4.4,15,5.5
2,"2012-07-29",88,68,78,"M",58,66,0,13,"-","-"," ","M","M","M",0,29.36,30.01,4.6,14,6.1
1,"2012-07-30",92,69,81,7,62,69,0,16,443,1914," ",0,"M",0,0,29.19,29.91,5.7,21,7
2,"2012-07-30",93,74,84,"M",61,69,0,19,"-","-"," ","M","M","M",0,29.24,29.89,6.3,20,7.4
1,"2012-07-31",85,68,77,3,65,69,0,12,444,1913," ",0,"M",0,0.16,29.21,29.91,4.2,6,7
2,"2012-07-31",86,71,79,"M",65,70,0,14,"-","-","TSRA","M","M","M",0.17,29.26,29.89,4,4,8
1,"2012-08-01",90,68,79,6,64,69,0,14,445,1911," ",0,"M",0,0,29.19,29.91,1.7,19,3.6
2,"2012-08-01",89,71,80,"M",63,69,0,15,"-","-"," ","M","M","M",0,29.24,29.89,3.6,12,4.8
1,"2012-08-02",93,66,80,7,63,69,0,15,446,1910," ",0,"M",0,0,29.13,29.85,1.5,11,6.5
2,"2012-08-02",93,71,82,"M",61,69,0,17,"-","-"," ","M","M","M",0,29.19,29.83,3.3,14,6.8
1,"2012-08-03",95,71,83,10,67,72,0,18,447,1909,"BR",0,"M",0,0,29.16,29.86,4.9,7,6.3
2,"2012-08-03",94,74,84,"M",65,72,0,19,"-","-"," ","M","M","M",0,29.21,29.84,4.7,10,5.9
1,"2012-08-04",93,71,82,9,69,72,0,17,448,1908,"TS TSRA",0,"M",0,0.37,29.15,29.85,3.8,20,6
2,"2012-08-04",95,72,84,"M",68,72,0,19,"-","-","TSRA BR","M","M","M",1.02,29.21,29.83,4.8,19,6.9
1,"2012-08-05",84,66,75,2,59,66,0,10,449,1907," ",0,"M",0,0,29.35,30.04,7,31,9.1
2,"2012-08-05",85,70,78,"M",59,66,0,13,"-","-"," ","M","M","M",0,29.41,30.02,5.8,30,8.3
1,"2012-08-06",85,62,74,1,56,64,0,9,450,1906," ",0,"M",0,0,29.35,30.07,3.2,24,4.3
2,"2012-08-06",86,67,77,"M",56,64,0,12,"-","-"," ","M","M","M",0,29.41,30.05,3.1,23,4.6
1,"2012-08-07",92,62,77,4,60,68,0,12,451,1904," ",0,"M",0,0,29.21,29.94,7,25,8.3
2,"2012-08-07",94,67,81,"M",59,67,0,16,"-","-"," ","M","M","M",0,29.27,29.92,6,25,7.3
1,"2012-08-08",84,72,78,5,62,68,0,13,452,1903,"RA",0,"M",0,"  T",29.24,29.96,8.3,5,8.6
2,"2012-08-08",84,75,80,"M",62,68,0,15,"-","-","RA","M","M","M",0.01,29.29,29.93,8.1,6,8.6
1,"2012-08-09",75,63,69,-4,63,65,0,4,453,1902,"RA BR",0,"M",0,0.05,29.16,29.88,7.3,4,9.6
2,"2012-08-09",77,66,72,"M",62,66,0,7,"-","-","TSRA RA","M","M","M","  T",29.21,29.85,7,4,9.2
1,"2012-08-10",76,61,69,-4,55,60,0,4,454,1900,"TSRA RA BR",0,"M",0,0.18,29.2,29.91,13.2,36,14.2
2,"2012-08-10",76,62,69,"M",55,61,0,4,"-","-","TSRA RA BR","M","M","M",0.4,29.24,29.88,13.6,35,14.4
1,"2012-08-11",78,56,67,-6,53,59,0,2,455,1859," ",0,"M",0,0,29.26,29.97,6.5,35,8.5
2,"2012-08-11",79,58,69,"M",52,59,0,4,"-","-"," ","M","M","M",0,29.31,29.95,5.8,35,8
1,"2012-08-12",76,55,66,-7,54,60,0,1,456,1858," ",0,"M",0,"  T",29.27,29.99,3.4,22,3.8
2,"2012-08-12",77,61,69,"M",53,61,0,4,"-","-"," ","M","M","M",0,29.33,29.98,3.7,22,4.7
1,"2012-08-13",69,60,65,-8,61,63,0,0,457,1856,"RA BR",0,"M",0,0.4,29.24,29.96,0.3,2,3.4
2,"2012-08-13",72,63,68,"M",61,63,0,3,"-","-","RA BR","M","M","M",0.34,29.29,29.95,0.7,16,2.1
1,"2012-08-14",84,56,70,-2,60,64,0,5,458,1855,"BR",0,"M",0,"  T",29.2,29.92,0.6,6,4.8
2,"2012-08-14",82,59,71,"M",60,64,0,6,"-","-","BR","M","M","M",0.01,29.26,29.9,0.8,11,4.3
1,"2012-08-15",85,65,75,3,60,66,0,10,459,1854," ",0,"M",0,"  T",29.19,29.91,5.7,23,6.3
2,"2012-08-15",86,67,77,"M",59,66,0,12,"-","-"," ","M","M","M","  T",29.25,29.89,5.2,22,6.3
1,"2012-08-16",76,62,69,-3,61,65,0,4,500,1852,"TSRA BR",0,"M",0,0.39,29.13,29.84,7,25,10.7
2,"2012-08-16",76,64,70,"M",61,65,0,5,"-","-","TSRA RA BR","M","M","M",0.31,29.2,29.83,7.3,22,9.5
1,"2012-08-17",76,58,67,-5,51,58,0,2,501,1851," ",0,"M",0,0,29.27,29.98,4.9,33,7.4
2,"2012-08-17",77,59,68,"M",52,59,0,3,"-","-"," ","M","M","M",0,29.33,29.97,3.3,34,6.4
1,"2012-08-18",77,53,65,-7,51,58,0,0,502,1849," ",0,"M",0,0,29.26,29.98,2.6,14,4.5
2,"2012-08-18",78,57,68,"M",47,57,0,3,"-","-"," ","M","M","M",0,29.31,29.97,3.2,15,5
